student_id,last_name,first_name,gpa,graduation_date,last_updated_at
3478,Ramirez,Avery,3.80,2026-06-28,2023-10-06T12:00:00Z
3479,Lewis,Mateo,3.90,2026-06-29,2024-11-07T12:00:00Z
3480,Robinson,Sofia,4.00,2026-06-30,2025-12-08T12:00:00Z
3481,Walker,Daniel,2.10,2026-06-01,2020-01-09T12:00:00Z
3482,Young,Camila,2.20,2026-06-02,2021-02-10T12:00:00Z
3483,Allen,Michael,2.30,2026-06-03,2022-03-11T12:00:00Z
3484,King,Aria,2.40,2026-06-04,2023-04-12T12:00:00Z
3485,Wright,Mason,2.50,2026-06-05,2024-05-13T12:00:00Z
3486,Scott,Scarlett,2.60,2026-06-06,2025-06-14T12:00:00Z
3487,Torres,Sebastian,2.70,2026-06-07,2020-07-15T12:00:00Z
3488,Nguyen,Victoria,2.80,2026-06-08,2021-08-16T12:00:00Z
3489,Hill,Ethan,2.90,2026-06-09,2022-09-17T12:00:00Z
3490,Flores,Madison,3.00,2026-06-10,2023-10-18T12:00:00Z
3491,Green,Logan,3.10,2026-06-11,2024-11-19T12:00:00Z
3492,Adams,Luna,3.20,2026-06-12,2025-12-20T12:00:00Z
3493,Nelson,Owen,3.30,2026-06-13,2020-01-21T12:00:00Z
3494,Baker,Grace,3.40,2026-06-14,2021-02-22T12:00:00Z
3495,Hall,Samuel,3.50,2026-06-15,2022-03-23T12:00:00Z
3496,Rivera,Chloe,3.60,2026-06-16,2023-04-24T12:00:00Z
3497,Campbell,Jacob,3.70,2026-06-17,2024-05-25T12:00:00Z
3498,Mitchell,Penelope,3.80,2026-06-18,2025-06-26T12:00:00Z
3499,Carter,Asher,3.90,2026-06-19,2020-07-27T12:00:00Z
3500,Roberts,Layla,4.00,2026-06-20,2021-08-28T12:00:00Z
3501,Smith,Noah,2.10,2026-06-21,2022-09-01T12:00:00Z
3502,Johnson,Olivia,2.20,2026-06-22,2023-10-02T12:00:00Z
3503,Williams,Liam,2.30,2026-06-23,2024-11-03T12:00:00Z
3504,Brown,Emma,2.40,2026-06-24,2025-12-04T12:00:00Z
3505,Jones,Oliver,2.50,2026-06-25,2020-01-05T12:00:00Z
3506,Garcia,Ava,2.60,2026-06-26,2021-02-06T12:00:00Z
3507,Miller,Elijah,2.70,2026-06-27,2022-03-07T12:00:00Z
3508,Davis,Sophia,2.80,2026-06-28,2023-04-08T12:00:00Z
3509,Rodriguez,James,2.90,2026-06-29,2024-05-09T12:00:00Z
3510,Martinez,Isabella,3.00,2026-06-30,2025-06-10T12:00:00Z
3511,Hernandez,William,3.10,2026-06-01,2020-07-11T12:00:00Z
3512,Lopez,Mia,3.20,2026-06-02,2021-08-12T12:00:00Z
3513,Gonzalez,Benjamin,3.30,2026-06-03,2022-09-13T12:00:00Z
3514,Wilson,Charlotte,3.40,2026-06-04,2023-10-14T12:00:00Z
3515,Anderson,Lucas,3.50,2026-06-05,2024-11-15T12:00:00Z
3516,Thomas,Amelia,3.60,2026-06-06,2025-12-16T12:00:00Z
3517,Taylor,Henry,3.70,2026-06-07,2020-01-17T12:00:00Z
3518,Moore,Harper,3.80,2026-06-08,2021-02-18T12:00:00Z
3519,Jackson,Theodore,3.90,2026-06-09,2022-03-19T12:00:00Z
3520,Martin,Evelyn,4.00,2026-06-10,2023-04-20T12:00:00Z
3521,Lee,Jack,2.10,2026-06-11,2024-05-21T12:00:00Z
3522,Perez,Abigail,2.20,2026-06-12,2025-06-22T12:00:00Z
3523,Thompson,Levi,2.30,2026-06-13,2020-07-23T12:00:00Z
3524,White,Emily,2.40,2026-06-14,2021-08-24T12:00:00Z
3525,Harris,Alexander,2.50,2026-06-15,2022-09-25T12:00:00Z
3526,Sanchez,Ella,2.60,2026-06-16,2023-10-26T12:00:00Z
3527,Clark,Jackson,2.70,2026-06-17,2024-11-27T12:00:00Z
3528,Ramirez,Avery,2.80,2026-06-18,2025-12-28T12:00:00Z
3529,Lewis,Mateo,2.90,2026-06-19,2020-01-01T12:00:00Z
3530,Robinson,Sofia,3.00,2026-06-20,2021-02-02T12:00:00Z
3531,Walker,Daniel,3.10,2026-06-21,2022-03-03T12:00:00Z
3532,Young,Camila,3.20,2026-06-22,2023-04-04T12:00:00Z
3533,Allen,Michael,3.30,2026-06-23,2024-05-05T12:00:00Z
3534,King,Aria,3.40,2026-06-24,2025-06-06T12:00:00Z
3535,Wright,Mason,3.50,2026-06-25,2020-07-07T12:00:00Z
3536,Scott,Scarlett,3.60,2026-06-26,2021-08-08T12:00:00Z
3537,Torres,Sebastian,3.70,2026-06-27,2022-09-09T12:00:00Z
3538,Nguyen,Victoria,3.80,2026-06-28,2023-10-10T12:00:00Z
3539,Hill,Ethan,3.90,2026-06-29,2024-11-11T12:00:00Z
3540,Flores,Madison,4.00,2026-06-30,2025-12-12T12:00:00Z
3541,Green,Logan,2.10,2026-06-01,2020-01-13T12:00:00Z
3542,Adams,Luna,2.20,2026-06-02,2021-02-14T12:00:00Z
3543,Nelson,Owen,2.30,2026-06-03,2022-03-15T12:00:00Z
3544,Baker,Grace,2.40,2026-06-04,2023-04-16T12:00:00Z
3545,Hall,Samuel,2.50,2026-06-05,2024-05-17T12:00:00Z
3546,Rivera,Chloe,2.60,2026-06-06,2025-06-18T12:00:00Z
3547,Campbell,Jacob,2.70,2026-06-07,2020-07-19T12:00:00Z
3548,Mitchell,Penelope,2.80,2026-06-08,2021-08-20T12:00:00Z
3549,Carter,Asher,2.90,2026-06-09,2022-09-21T12:00:00Z
3550,Roberts,Layla,3.00,2026-06-10,2023-10-22T12:00:00Z
3551,Smith,Noah,3.10,2026-06-11,2024-11-23T12:00:00Z
3552,Johnson,Olivia,3.20,2026-06-12,2025-12-24T12:00:00Z
3553,Williams,Liam,3.30,2026-06-13,2020-01-25T12:00:00Z
3554,Brown,Emma,3.40,2026-06-14,2021-02-26T12:00:00Z
3555,Jones,Oliver,3.50,2026-06-15,2022-03-27T12:00:00Z
3556,Garcia,Ava,3.60,2026-06-16,2023-04-28T12:00:00Z
3557,Miller,Elijah,3.70,2026-06-17,2024-05-01T12:00:00Z
3558,Davis,Sophia,3.80,2026-06-18,2025-06-02T12:00:00Z
3559,Rodriguez,James,3.90,2026-06-19,2020-07-03T12:00:00Z
3560,Martinez,Isabella,4.00,2026-06-20,2021-08-04T12:00:00Z
3561,Hernandez,William,2.10,2026-06-21,2022-09-05T12:00:00Z
3562,Lopez,Mia,2.20,2026-06-22,2023-10-06T12:00:00Z
3563,Gonzalez,Benjamin,2.30,2026-06-23,2024-11-07T12:00:00Z
3564,Wilson,Charlotte,2.40,2026-06-24,2025-12-08T12:00:00Z
3565,Anderson,Lucas,2.50,2026-06-25,2020-01-09T12:00:00Z
3566,Thomas,Amelia,2.60,2026-06-26,2021-02-10T12:00:00Z
3567,Taylor,Henry,2.70,2026-06-27,2022-03-11T12:00:00Z
3568,Moore,Harper,2.80,2026-06-28,2023-04-12T12:00:00Z
3569,Jackson,Theodore,2.90,2026-06-29,2024-05-13T12:00:00Z
3570,Martin,Evelyn,3.00,2026-06-30,2025-06-14T12:00:00Z
3571,Lee,Jack,3.10,2026-06-01,2020-07-15T12:00:00Z
3572,Perez,Abigail,3.20,2026-06-02,2021-08-16T12:00:00Z
3573,Thompson,Levi,3.30,2026-06-03,2022-09-17T12:00:00Z
3574,White,Emily,3.40,2026-06-04,2023-10-18T12:00:00Z
3575,Harris,Alexander,3.50,2026-06-05,2024-11-19T12:00:00Z
3576,Sanchez,Ella,3.60,2026-06-06,2025-12-20T12:00:00Z
3577,Clark,Jackson,3.70,2026-06-07,2020-01-21T12:00:00Z
3578,Ramirez,Avery,3.80,2026-06-08,2021-02-22T12:00:00Z
3579,Lewis,Mateo,3.90,2026-06-09,2022-03-23T12:00:00Z
3580,Robinson,Sofia,4.00,2026-06-10,2023-04-24T12:00:00Z
3581,Walker,Daniel,2.10,2026-06-11,2024-05-25T12:00:00Z
3582,Young,Camila,2.20,2026-06-12,2025-06-26T12:00:00Z
3583,Allen,Michael,2.30,2026-06-13,2020-07-27T12:00:00Z
3584,King,Aria,2.40,2026-06-14,2021-08-28T12:00:00Z
3585,Wright,Mason,2.50,2026-06-15,2022-09-01T12:00:00Z
3586,Scott,Scarlett,2.60,2026-06-16,2023-10-02T12:00:00Z
3587,Torres,Sebastian,2.70,2026-06-17,2024-11-03T12:00:00Z
3588,Nguyen,Victoria,2.80,2026-06-18,2025-12-04T12:00:00Z
3589,Hill,Ethan,2.90,2026-06-19,2020-01-05T12:00:00Z
3590,Flores,Madison,3.00,2026-06-20,2021-02-06T12:00:00Z
3591,Green,Logan,3.10,2026-06-21,2022-03-07T12:00:00Z
3592,Adams,Luna,3.20,2026-06-22,2023-04-08T12:00:00Z
3593,Nelson,Owen,3.30,2026-06-23,2024-05-09T12:00:00Z
3594,Baker,Grace,3.40,2026-06-24,2025-06-10T12:00:00Z
3595,Hall,Samuel,3.50,2026-06-25,2020-07-11T12:00:00Z
3596,Rivera,Chloe,3.60,2026-06-26,2021-08-12T12:00:00Z
3597,Campbell,Jacob,3.70,2026-06-27,2022-09-13T12:00:00Z
3598,Mitchell,Penelope,3.80,2026-06-28,2023-10-14T12:00:00Z
3599,Carter,Asher,3.90,2026-06-29,2024-11-15T12:00:00Z
3600,Roberts,Layla,4.00,2026-06-30,2025-12-16T12:00:00Z
3601,Smith,Noah,2.10,2026-06-01,2020-01-17T12:00:00Z
3602,Johnson,Olivia,2.20,2026-06-02,2021-02-18T12:00:00Z
3603,Williams,Liam,2.30,2026-06-03,2022-03-19T12:00:00Z
3604,Brown,Emma,2.40,2026-06-04,2023-04-20T12:00:00Z
3605,Jones,Oliver,2.50,2026-06-05,2024-05-21T12:00:00Z
3606,Garcia,Ava,2.60,2026-06-06,2025-06-22T12:00:00Z
3607,Miller,Elijah,2.70,2026-06-07,2020-07-23T12:00:00Z
3608,Davis,Sophia,2.80,2026-06-08,2021-08-24T12:00:00Z
3609,Rodriguez,James,2.90,2026-06-09,2022-09-25T12:00:00Z
3610,Martinez,Isabella,3.00,2026-06-10,2023-10-26T12:00:00Z
3611,Hernandez,William,3.10,2026-06-11,2024-11-27T12:00:00Z
3612,Lopez,Mia,3.20,2026-06-12,2025-12-28T12:00:00Z
3613,Gonzalez,Benjamin,3.30,2026-06-13,2020-01-01T12:00:00Z
3614,Wilson,Charlotte,3.40,2026-06-14,2021-02-02T12:00:00Z
3615,Anderson,Lucas,3.50,2026-06-15,2022-03-03T12:00:00Z
3616,Thomas,Amelia,3.60,2026-06-16,2023-04-04T12:00:00Z
3617,Taylor,Henry,3.70,2026-06-17,2024-05-05T12:00:00Z
3618,Moore,Harper,3.80,2026-06-18,2025-06-06T12:00:00Z
3619,Jackson,Theodore,3.90,2026-06-19,2020-07-07T12:00:00Z
3620,Martin,Evelyn,4.00,2026-06-20,2021-08-08T12:00:00Z
3621,Lee,Jack,2.10,2026-06-21,2022-09-09T12:00:00Z
3622,Perez,Abigail,2.20,2026-06-22,2023-10-10T12:00:00Z
3623,Thompson,Levi,2.30,2026-06-23,2024-11-11T12:00:00Z
3624,White,Emily,2.40,2026-06-24,2025-12-12T12:00:00Z
3625,Harris,Alexander,2.50,2026-06-25,2020-01-13T12:00:00Z
3626,Sanchez,Ella,2.60,2026-06-26,2021-02-14T12:00:00Z
3627,Clark,Jackson,2.70,2026-06-27,2022-03-15T12:00:00Z
3628,Ramirez,Avery,2.80,2026-06-28,2023-04-16T12:00:00Z
3629,Lewis,Mateo,2.90,2026-06-29,2024-05-17T12:00:00Z
3630,Robinson,Sofia,3.00,2026-06-30,2025-06-18T12:00:00Z
3631,Walker,Daniel,3.10,2026-06-01,2020-07-19T12:00:00Z
3632,Young,Camila,3.20,2026-06-02,2021-08-20T12:00:00Z
3633,Allen,Michael,3.30,2026-06-03,2022-09-21T12:00:00Z
3634,King,Aria,3.40,2026-06-04,2023-10-22T12:00:00Z
3635,Wright,Mason,3.50,2026-06-05,2024-11-23T12:00:00Z
3636,Scott,Scarlett,3.60,2026-06-06,2025-12-24T12:00:00Z
3637,Torres,Sebastian,3.70,2026-06-07,2020-01-25T12:00:00Z
3638,Nguyen,Victoria,3.80,2026-06-08,2021-02-26T12:00:00Z
3639,Hill,Ethan,3.90,2026-06-09,2022-03-27T12:00:00Z
3640,Flores,Madison,4.00,2026-06-10,2023-04-28T12:00:00Z
3641,Green,Logan,2.10,2026-06-11,2024-05-01T12:00:00Z
3642,Adams,Luna,2.20,2026-06-12,2025-06-02T12:00:00Z
3643,Nelson,Owen,2.30,2026-06-13,2020-07-03T12:00:00Z
3644,Baker,Grace,2.40,2026-06-14,2021-08-04T12:00:00Z
3645,Hall,Samuel,2.50,2026-06-15,2022-09-05T12:00:00Z
3646,Rivera,Chloe,2.60,2026-06-16,2023-10-06T12:00:00Z
3647,Campbell,Jacob,2.70,2026-06-17,2024-11-07T12:00:00Z
3648,Mitchell,Penelope,2.80,2026-06-18,2025-12-08T12:00:00Z
3649,Carter,Asher,2.90,2026-06-19,2020-01-09T12:00:00Z
3650,Roberts,Layla,3.00,2026-06-20,2021-02-10T12:00:00Z
3651,Smith,Noah,3.10,2026-06-21,2022-03-11T12:00:00Z
3652,Johnson,Olivia,3.20,2026-06-22,2023-04-12T12:00:00Z
3653,Williams,Liam,3.30,2026-06-23,2024-05-13T12:00:00Z
3654,Brown,Emma,3.40,2026-06-24,2025-06-14T12:00:00Z
3655,Jones,Oliver,3.50,2026-06-25,2020-07-15T12:00:00Z
3656,Garcia,Ava,3.60,2026-06-26,2021-08-16T12:00:00Z
3657,Miller,Elijah,3.70,2026-06-27,2022-09-17T12:00:00Z
3658,Davis,Sophia,3.80,2026-06-28,2023-10-18T12:00:00Z
3659,Rodriguez,James,3.90,2026-06-29,2024-11-19T12:00:00Z
3660,Martinez,Isabella,4.00,2026-06-30,2025-12-20T12:00:00Z
3661,Hernandez,William,2.10,2026-06-01,2020-01-21T12:00:00Z
3662,Lopez,Mia,2.20,2026-06-02,2021-02-22T12:00:00Z
3663,Gonzalez,Benjamin,2.30,2026-06-03,2022-03-23T12:00:00Z
3664,Wilson,Charlotte,2.40,2026-06-04,2023-04-24T12:00:00Z
3665,Anderson,Lucas,2.50,2026-06-05,2024-05-25T12:00:00Z
3666,Thomas,Amelia,2.60,2026-06-06,2025-06-26T12:00:00Z
3667,Taylor,Henry,2.70,2026-06-07,2020-07-27T12:00:00Z
3668,Moore,Harper,2.80,2026-06-08,2021-08-28T12:00:00Z
3669,Jackson,Theodore,2.90,2026-06-09,2022-09-01T12:00:00Z
3670,Martin,Evelyn,3.00,2026-06-10,2023-10-02T12:00:00Z
3671,Lee,Jack,3.10,2026-06-11,2024-11-03T12:00:00Z
3672,Perez,Abigail,3.20,2026-06-12,2025-12-04T12:00:00Z
3673,Thompson,Levi,3.30,2026-06-13,2020-01-05T12:00:00Z
3674,White,Emily,3.40,2026-06-14,2021-02-06T12:00:00Z
3675,Harris,Alexander,3.50,2026-06-15,2022-03-07T12:00:00Z
3676,Sanchez,Ella,3.60,2026-06-16,2023-04-08T12:00:00Z
3677,Clark,Jackson,3.70,2026-06-17,2024-05-09T12:00:00Z
3678,Ramirez,Avery,3.80,2026-06-18,2025-06-10T12:00:00Z
3679,Lewis,Mateo,3.90,2026-06-19,2020-07-11T12:00:00Z
3680,Robinson,Sofia,4.00,2026-06-20,2021-08-12T12:00:00Z
3681,Walker,Daniel,2.10,2026-06-21,2022-09-13T12:00:00Z
3682,Young,Camila,2.20,2026-06-22,2023-10-14T12:00:00Z
3683,Allen,Michael,2.30,2026-06-23,2024-11-15T12:00:00Z
3684,King,Aria,2.40,2026-06-24,2025-12-16T12:00:00Z
3685,Wright,Mason,2.50,2026-06-25,2020-01-17T12:00:00Z
3686,Scott,Scarlett,2.60,2026-06-26,2021-02-18T12:00:00Z
3687,Torres,Sebastian,2.70,2026-06-27,2022-03-19T12:00:00Z
3688,Nguyen,Victoria,2.80,2026-06-28,2023-04-20T12:00:00Z
3689,Hill,Ethan,2.90,2026-06-29,2024-05-21T12:00:00Z
3690,Flores,Madison,3.00,2026-06-30,2025-06-22T12:00:00Z
3691,Green,Logan,3.10,2026-06-01,2020-07-23T12:00:00Z
3692,Adams,Luna,3.20,2026-06-02,2021-08-24T12:00:00Z
3693,Nelson,Owen,3.30,2026-06-03,2022-09-25T12:00:00Z
3694,Baker,Grace,3.40,2026-06-04,2023-10-26T12:00:00Z
3695,Hall,Samuel,3.50,2026-06-05,2024-11-27T12:00:00Z
3696,Rivera,Chloe,3.60,2026-06-06,2025-12-28T12:00:00Z
3697,Campbell,Jacob,3.70,2026-06-07,2020-01-01T12:00:00Z
3698,Mitchell,Penelope,3.80,2026-06-08,2021-02-02T12:00:00Z
3699,Carter,Asher,3.90,2026-06-09,2022-03-03T12:00:00Z
3700,Roberts,Layla,4.00,2026-06-10,2023-04-04T12:00:00Z
3701,Smith,Noah,2.10,2026-06-11,2024-05-05T12:00:00Z
3702,Johnson,Olivia,2.20,2026-06-12,2025-06-06T12:00:00Z
3703,Williams,Liam,2.30,2026-06-13,2020-07-07T12:00:00Z
3704,Brown,Emma,2.40,2026-06-14,2021-08-08T12:00:00Z
3705,Jones,Oliver,2.50,2026-06-15,2022-09-09T12:00:00Z
3706,Garcia,Ava,2.60,2026-06-16,2023-10-10T12:00:00Z
3707,Miller,Elijah,2.70,2026-06-17,2024-11-11T12:00:00Z
3708,Davis,Sophia,2.80,2026-06-18,2025-12-12T12:00:00Z
3709,Rodriguez,James,2.90,2026-06-19,2020-01-13T12:00:00Z
3710,Martinez,Isabella,3.00,2026-06-20,2021-02-14T12:00:00Z
3711,Hernandez,William,3.10,2026-06-21,2022-03-15T12:00:00Z
3712,Lopez,Mia,3.20,2026-06-22,2023-04-16T12:00:00Z
3713,Gonzalez,Benjamin,3.30,2026-06-23,2024-05-17T12:00:00Z
3714,Wilson,Charlotte,3.40,2026-06-24,2025-06-18T12:00:00Z
3715,Anderson,Lucas,3.50,2026-06-25,2020-07-19T12:00:00Z
3716,Thomas,Amelia,3.60,2026-06-26,2021-08-20T12:00:00Z
3717,Taylor,Henry,3.70,2026-06-27,2022-09-21T12:00:00Z
3718,Moore,Harper,3.80,2026-06-28,2023-10-22T12:00:00Z
3719,Jackson,Theodore,3.90,2026-06-29,2024-11-23T12:00:00Z
3720,Martin,Evelyn,4.00,2026-06-30,2025-12-24T12:00:00Z
3721,Lee,Jack,2.10,2026-06-01,2020-01-25T12:00:00Z
3722,Perez,Abigail,2.20,2026-06-02,2021-02-26T12:00:00Z
3723,Thompson,Levi,2.30,2026-06-03,2022-03-27T12:00:00Z
3724,White,Emily,2.40,2026-06-04,2023-04-28T12:00:00Z
3725,Harris,Alexander,2.50,2026-06-05,2024-05-01T12:00:00Z
3726,Sanchez,Ella,2.60,2026-06-06,2025-06-02T12:00:00Z
3727,Clark,Jackson,2.70,2026-06-07,2020-07-03T12:00:00Z
3728,Ramirez,Avery,2.80,2026-06-08,2021-08-04T12:00:00Z
3729,Lewis,Mateo,2.90,2026-06-09,2022-09-05T12:00:00Z
3730,Robinson,Sofia,3.00,2026-06-10,2023-10-06T12:00:00Z
3731,Walker,Daniel,3.10,2026-06-11,2024-11-07T12:00:00Z
3732,Young,Camila,3.20,2026-06-12,2025-12-08T12:00:00Z
3733,Allen,Michael,3.30,2026-06-13,2020-01-09T12:00:00Z
3734,King,Aria,3.40,2026-06-14,2021-02-10T12:00:00Z
3735,Wright,Mason,3.50,2026-06-15,2022-03-11T12:00:00Z
3736,Scott,Scarlett,3.60,2026-06-16,2023-04-12T12:00:00Z
3737,Torres,Sebastian,3.70,2026-06-17,2024-05-13T12:00:00Z
3738,Nguyen,Victoria,3.80,2026-06-18,2025-06-14T12:00:00Z
3739,Hill,Ethan,3.90,2026-06-19,2020-07-15T12:00:00Z
3740,Flores,Madison,4.00,2026-06-20,2021-08-16T12:00:00Z
3741,Green,Logan,2.10,2026-06-21,2022-09-17T12:00:00Z
3742,Adams,Luna,2.20,2026-06-22,2023-10-18T12:00:00Z
3743,Nelson,Owen,2.30,2026-06-23,2024-11-19T12:00:00Z
3744,Baker,Grace,2.40,2026-06-24,2025-12-20T12:00:00Z
3745,Hall,Samuel,2.50,2026-06-25,2020-01-21T12:00:00Z
3746,Rivera,Chloe,2.60,2026-06-26,2021-02-22T12:00:00Z
3747,Campbell,Jacob,2.70,2026-06-27,2022-03-23T12:00:00Z
3748,Mitchell,Penelope,2.80,2026-06-28,2023-04-24T12:00:00Z
3749,Carter,Asher,2.90,2026-06-29,2024-05-25T12:00:00Z
3750,Roberts,Layla,3.00,2026-06-30,2025-06-26T12:00:00Z
3751,Smith,Noah,3.10,2026-06-01,2020-07-27T12:00:00Z
3752,Johnson,Olivia,3.20,2026-06-02,2021-08-28T12:00:00Z
3753,Williams,Liam,3.30,2026-06-03,2022-09-01T12:00:00Z
3754,Brown,Emma,3.40,2026-06-04,2023-10-02T12:00:00Z
3755,Jones,Oliver,3.50,2026-06-05,2024-11-03T12:00:00Z
3756,Garcia,Ava,3.60,2026-06-06,2025-12-04T12:00:00Z
3757,Miller,Elijah,3.70,2026-06-07,2020-01-05T12:00:00Z
3758,Davis,Sophia,3.80,2026-06-08,2021-02-06T12:00:00Z
3759,Rodriguez,James,3.90,2026-06-09,2022-03-07T12:00:00Z
3760,Martinez,Isabella,4.00,2026-06-10,2023-04-08T12:00:00Z
3761,Hernandez,William,2.10,2026-06-11,2024-05-09T12:00:00Z
3762,Lopez,Mia,2.20,2026-06-12,2025-06-10T12:00:00Z
3763,Gonzalez,Benjamin,2.30,2026-06-13,2020-07-11T12:00:00Z
3764,Wilson,Charlotte,2.40,2026-06-14,2021-08-12T12:00:00Z
3765,Anderson,Lucas,2.50,2026-06-15,2022-09-13T12:00:00Z
3766,Thomas,Amelia,2.60,2026-06-16,2023-10-14T12:00:00Z
3767,Taylor,Henry,2.70,2026-06-17,2024-11-15T12:00:00Z
3768,Moore,Harper,2.80,2026-06-18,2025-12-16T12:00:00Z
3769,Jackson,Theodore,2.90,2026-06-19,2020-01-17T12:00:00Z
3770,Martin,Evelyn,3.00,2026-06-20,2021-02-18T12:00:00Z
3771,Lee,Jack,3.10,2026-06-21,2022-03-19T12:00:00Z
3772,Perez,Abigail,3.20,2026-06-22,2023-04-20T12:00:00Z
3773,Thompson,Levi,3.30,2026-06-23,2024-05-21T12:00:00Z
3774,White,Emily,3.40,2026-06-24,2025-06-22T12:00:00Z
3775,Harris,Alexander,3.50,2026-06-25,2020-07-23T12:00:00Z
3776,Sanchez,Ella,3.60,2026-06-26,2021-08-24T12:00:00Z
3777,Clark,Jackson,3.70,2026-06-27,2022-09-25T12:00:00Z
3778,Ramirez,Avery,3.80,2026-06-28,2023-10-26T12:00:00Z
3779,Lewis,Mateo,3.90,2026-06-29,2024-11-27T12:00:00Z
3780,Robinson,Sofia,4.00,2026-06-30,2025-12-28T12:00:00Z
3781,Walker,Daniel,2.10,2026-06-01,2020-01-01T12:00:00Z
3782,Young,Camila,2.20,2026-06-02,2021-02-02T12:00:00Z
3783,Allen,Michael,2.30,2026-06-03,2022-03-03T12:00:00Z
3784,King,Aria,2.40,2026-06-04,2023-04-04T12:00:00Z
3785,Wright,Mason,2.50,2026-06-05,2024-05-05T12:00:00Z
3786,Scott,Scarlett,2.60,2026-06-06,2025-06-06T12:00:00Z
3787,Torres,Sebastian,2.70,2026-06-07,2020-07-07T12:00:00Z
3788,Nguyen,Victoria,2.80,2026-06-08,2021-08-08T12:00:00Z
3789,Hill,Ethan,2.90,2026-06-09,2022-09-09T12:00:00Z
3790,Flores,Madison,3.00,2026-06-10,2023-10-10T12:00:00Z
3791,Green,Logan,3.10,2026-06-11,2024-11-11T12:00:00Z
3792,Adams,Luna,3.20,2026-06-12,2025-12-12T12:00:00Z
3793,Nelson,Owen,3.30,2026-06-13,2020-01-13T12:00:00Z
3794,Baker,Grace,3.40,2026-06-14,2021-02-14T12:00:00Z
3795,Hall,Samuel,3.50,2026-06-15,2022-03-15T12:00:00Z
3796,Rivera,Chloe,3.60,2026-06-16,2023-04-16T12:00:00Z
3797,Campbell,Jacob,3.70,2026-06-17,2024-05-17T12:00:00Z
3798,Mitchell,Penelope,3.80,2026-06-18,2025-06-18T12:00:00Z
3799,Carter,Asher,3.90,2026-06-19,2020-07-19T12:00:00Z
3800,Roberts,Layla,4.00,2026-06-20,2021-08-20T12:00:00Z
3801,Smith,Noah,2.10,2026-06-21,2022-09-21T12:00:00Z
3802,Johnson,Olivia,2.20,2026-06-22,2023-10-22T12:00:00Z
3803,Williams,Liam,2.30,2026-06-23,2024-11-23T12:00:00Z
3804,Brown,Emma,2.40,2026-06-24,2025-12-24T12:00:00Z
3805,Jones,Oliver,2.50,2026-06-25,2020-01-25T12:00:00Z
3806,Garcia,Ava,2.60,2026-06-26,2021-02-26T12:00:00Z
3807,Miller,Elijah,2.70,2026-06-27,2022-03-27T12:00:00Z
3808,Davis,Sophia,2.80,2026-06-28,2023-04-28T12:00:00Z
3809,Rodriguez,James,2.90,2026-06-29,2024-05-01T12:00:00Z
3810,Martinez,Isabella,3.00,2026-06-30,2025-06-02T12:00:00Z
3811,Hernandez,William,3.10,2026-06-01,2020-07-03T12:00:00Z
3812,Lopez,Mia,3.20,2026-06-02,2021-08-04T12:00:00Z
3813,Gonzalez,Benjamin,3.30,2026-06-03,2022-09-05T12:00:00Z
3814,Wilson,Charlotte,3.40,2026-06-04,2023-10-06T12:00:00Z
3815,Anderson,Lucas,3.50,2026-06-05,2024-11-07T12:00:00Z
3816,Thomas,Amelia,3.60,2026-06-06,2025-12-08T12:00:00Z
3817,Taylor,Henry,3.70,2026-06-07,2020-01-09T12:00:00Z
3818,Moore,Harper,3.80,2026-06-08,2021-02-10T12:00:00Z
3819,Jackson,Theodore,3.90,2026-06-09,2022-03-11T12:00:00Z
3820,Martin,Evelyn,4.00,2026-06-10,2023-04-12T12:00:00Z
3821,Lee,Jack,2.10,2026-06-11,2024-05-13T12:00:00Z
3822,Perez,Abigail,2.20,2026-06-12,2025-06-14T12:00:00Z
3823,Thompson,Levi,2.30,2026-06-13,2020-07-15T12:00:00Z
3824,White,Emily,2.40,2026-06-14,2021-08-16T12:00:00Z
3825,Harris,Alexander,2.50,2026-06-15,2022-09-17T12:00:00Z
3826,Sanchez,Ella,2.60,2026-06-16,2023-10-18T12:00:00Z
3827,Clark,Jackson,2.70,2026-06-17,2024-11-19T12:00:00Z
3828,Ramirez,Avery,2.80,2026-06-18,2025-12-20T12:00:00Z
3829,Lewis,Mateo,2.90,2026-06-19,2020-01-21T12:00:00Z
3830,Robinson,Sofia,3.00,2026-06-20,2021-02-22T12:00:00Z
3831,Walker,Daniel,3.10,2026-06-21,2022-03-23T12:00:00Z
3832,Young,Camila,3.20,2026-06-22,2023-04-24T12:00:00Z
3833,Allen,Michael,3.30,2026-06-23,2024-05-25T12:00:00Z
3834,King,Aria,3.40,2026-06-24,2025-06-26T12:00:00Z
3835,Wright,Mason,3.50,2026-06-25,2020-07-27T12:00:00Z
3836,Scott,Scarlett,3.60,2026-06-26,2021-08-28T12:00:00Z
3837,Torres,Sebastian,3.70,2026-06-27,2022-09-01T12:00:00Z
3838,Nguyen,Victoria,3.80,2026-06-28,2023-10-02T12:00:00Z
3839,Hill,Ethan,3.90,2026-06-29,2024-11-03T12:00:00Z
3840,Flores,Madison,4.00,2026-06-30,2025-12-04T12:00:00Z
3841,Green,Logan,2.10,2026-06-01,2020-01-05T12:00:00Z
3842,Adams,Luna,2.20,2026-06-02,2021-02-06T12:00:00Z
3843,Nelson,Owen,2.30,2026-06-03,2022-03-07T12:00:00Z
3844,Baker,Grace,2.40,2026-06-04,2023-04-08T12:00:00Z
